feature,perm_importance_mean,perm_importance_std,model_name,model_accuracy,model_mcc,model_auc
WNT5A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CASD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SCARA3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TGFA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SURF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ECT2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PSD3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FBXW4P1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TBPL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SPP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PCDH17,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CUL9,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PWWP2A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARAF,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MICAL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
POFUT2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LRIG2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KANSL2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TMEM38B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF43,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LEFTY2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NXF3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ANGPT4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TAF5L,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF234,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZFP30,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
L2HGDH,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UBE2D4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CMA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ADRM1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
C1QTNF3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LGALS4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GALK1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MAPT,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KDM4A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF667,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IL4R,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UROS,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IL3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PRPS1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IGFBP5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PURA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CYTL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SCYL2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PSG4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GGTLC1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MMP19,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GRB7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
OLFML2B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SNAPC1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RAB40C,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SNX4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BTBD7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LSM7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MARCO,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EIF4EBP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RNF17,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
XAB2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ANKRD17,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HNRNPAB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LRFN4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
VCPIP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DDB1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF778,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HLA-DQB2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MRPL39,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FAM149A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TUBBP5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CALCOCO2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARFIP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PLTP,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TBC1D22A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UGT1A8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MYBPH,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SPINK1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KRT35,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PDGFRA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CALR,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RBM22,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GLCE,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PDE8A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TOX,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DNAJC7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
THAP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CHRD,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EPHX2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MANF,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
INHBE,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PRSS12,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PLAGL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IDO1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CHST15,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SUV39H1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPM6B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NLRP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CAMTA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BRD9,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CLSTN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARL3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MYLK3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FAM174B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
POLM,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SCEL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RFX7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC3A2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CHST8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UGT2B4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NGLY1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PBXIP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PHACTR4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DSTNP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PHOX2B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RGP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MAFF,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GRINA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
VAV1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RIT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PDLIM5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FRMD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RAB3B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
APPL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UCHL3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TGM2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDHR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF385D,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ABCC8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ONECUT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ECD,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CLMN,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BSDC1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FES,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CLEC4M,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CNOT8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UBA7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SNX24,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
APOA2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DOK4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LEFTY1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DUSP6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TPP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
POU3F3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KHK,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
OR2F1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BECN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SOX21,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CD4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF133,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PRPH,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TAC1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SUOX,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC4A8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZDHHC4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SPEF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FKBP1B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
OXA1L,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CLDN18,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DNAJB12,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NRXN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
COL4A2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
USF2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DRG2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BUB3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TRAPPC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
YOD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARMC9,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CUBN,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MXD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PPP2R5D,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FBN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PDCD2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EPS15,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MOS,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MTRF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MBD3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PRG2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CAMK1D,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MFAP5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LY96,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SIK3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PCDHB1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DUSP4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TRPM6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
POLDIP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AIMP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FGGY,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SUV39H2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KIF1A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZBTB25,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MTMR6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TANC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SMYD5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
VAMP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SEMA3E,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GNA12,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TRIM22,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DEDD,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PAFAH2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GABRA5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LRP10,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPATCH8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MPPED1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CSRNP3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GTF2A2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZC2HC1C,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
REPIN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RPS17,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SCGN,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MIS18BP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CRYBB2P1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EWSR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARG1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PSMD2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SDF4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RNASE4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PITPNC1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPNMB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CYP2A6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BIN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDK12,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
POLR2G,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PSMB2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
STAU2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPRC5A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PMEL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARMCX5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CTSG,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IPO9,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HGS,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ORAI3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CYP4A22,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RASL10A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARHGAP11A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
STARD8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
C19orf53,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EML3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF280D,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EBLN2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZHX3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PRDM2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CYTH2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
B3GALT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TXNIP,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ALAS1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
XPOT,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC5A3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TEX261,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TMEM120B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TIMM8B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KIAA0753,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NEFH,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AMN,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CLDN9,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NEUROG1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RBM7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
WASL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RNASE1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ESRRG,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TFAP2B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCDC93,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GIPR,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HYI,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UGT2B15,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AADAC,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TPST2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SCT,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PHYH,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NOVA2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ITGB2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MNX1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ATP6V0D1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DDX18,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EDC4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FRK,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IFI6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PPP1R16B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TNFRSF10C,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MCPH1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDCA3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GFER,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NLGN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UBE2J1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CEP250,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HSP90AA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SERPINF2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DSC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TIMELESS,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NEK11,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NSUN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MUTYH,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPX7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GNAI3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RPA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TMEM50B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MMP16,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GABRP,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CEP41,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KCTD17,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MYH4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HSD17B8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPR65,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CWH43,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
POLR2I,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ADIPOR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FBXO11,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
OR3A3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC6A1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TPM3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EIF2B5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PCF11,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RPE65,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SNAP29,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CD177,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FAM135A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF235,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RRAS2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IVL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ERAL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NAE1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BAP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
COPA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NQO2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FBP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ASH1L,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BACH2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PRKACA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MRPS33,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KRT17,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SERPINA4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SGSM3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SNTG2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF674,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
C2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC6A7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCDC40,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
C11orf68,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TAF13,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FZD3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CD248,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PSME1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CST2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NHLH1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
USP32,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MEN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
B3GAT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FOXA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RAB21,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TUBGCP3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TULP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RRP15,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IGFLR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RPF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IGSF3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC26A1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AP4E1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MAPKAPK2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FXR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SNAP23,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ALDH6A1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EPB42,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
