minibatch_size	ds_layers	ae_layers	code_size	scaling	loss_weight	minibatch_iterations	learning_rate	batch_value	batch_unadjusted_value	batch_score	class_value	class_unadjusted_value	class_score	batch_rank	class_rank	combined_rank
100	20	2	10	linear	2	10000	0.001	0.9315705128205128	0.9387820512820513	0.007211538461538436	0.4599537037037037	0.7076388888888889	-0.24768518518518523	0.10902696365767878	0.11254396248534584	0.11078546307151231
100	20	5	10	linear	1	10000	1e-4	0.945673076923077	0.9387820512820513	-0.0068910256410257276	0.4775462962962963	0.7076388888888889	-0.23009259259259263	0.038100820633059786	0.17936694021101993	0.10873388042203985
100	20	10	10	linear	1	10000	1e-4	0.9411858974358974	0.9387820512820513	-0.0024038461538461453	0.47175925925925927	0.7076388888888889	-0.23587962962962966	0.059788980070339975	0.1570926143024619	0.10844079718640094
50	20	5	20	linear	1	10000	1e-4	0.9157051282051283	0.9387820512820513	0.023076923076922995	0.4097222222222222	0.7076388888888889	-0.2979166666666667	0.1969519343493552	0.019343493552168817	0.10814771395076202
100	10	5	50	linear	1	10000	1e-4	0.9516025641025642	0.9387820512820513	-0.012820512820512886	0.4800925925925926	0.7076388888888889	-0.2275462962962963	0.021101992966002344	0.19343493552168817	0.10726846424384526
50	20	2	10	linear	2	10000	1e-4	0.9182692307692307	0.9387820512820513	0.02051282051282055	0.4268518518518518	0.7076388888888889	-0.2807870370370371	0.18405627198124266	0.03048065650644783	0.10726846424384524
50	5	10	10	linear	2	10000	1e-4	0.9408653846153846	0.9387820512820513	-0.002083333333333326	0.46875	0.7076388888888889	-0.23888888888888893	0.0627198124267292	0.15064478311840562	0.10668229777256741
100	10	5	10	linear	2	10000	1e-4	0.9373397435897436	0.9387820512820513	0.0014423076923076872	0.4652777777777778	0.7076388888888889	-0.24236111111111114	0.07913247362250879	0.134232121922626	0.10668229777256741
100	20	5	20	linear	1	10000	0.001	0.944551282051282	0.9387820512820513	-0.005769230769230749	0.47476851851851853	0.7076388888888889	-0.2328703703703704	0.04572098475967175	0.16705744431418523	0.10638921453692848
100	5	2	50	linear	2	10000	0.001	0.924198717948718	0.9387820512820513	0.014583333333333282	0.44050925925925927	0.7076388888888889	-0.26712962962962966	0.15240328253223914	0.059788980070339975	0.10609613130128956
50	5	5	20	linear	1	10000	0.001	0.9306089743589744	0.9387820512820513	0.008173076923076894	0.4532407407407407	0.7076388888888889	-0.2543981481481482	0.11488862837045721	0.09320046893317702	0.10404454865181711
100	20	2	20	linear	1	10000	1e-4	0.9458333333333333	0.9387820512820513	-0.007051282051282026	0.47662037037037036	0.7076388888888889	-0.23101851851851857	0.03634232121922626	0.17116060961313012	0.10375146541617819
100	5	10	20	linear	2	10000	0.001	0.9310897435897436	0.9387820512820513	0.007692307692307665	0.45231481481481484	0.7076388888888889	-0.2553240740740741	0.11313012895662368	0.08968347010550996	0.10140679953106682
100	10	5	20	linear	2	10000	1e-4	0.9293269230769231	0.9387820512820513	0.009455128205128172	0.449537037037037	0.7076388888888889	-0.2581018518518519	0.12133645955451348	0.08089097303634232	0.1011137162954279
100	10	5	50	linear	1	10000	0.001	0.9514423076923078	0.9387820512820513	-0.012660256410256476	0.4775462962962963	0.7076388888888889	-0.23009259259259263	0.022274325908558032	0.17936694021101993	0.10082063305978897
100	20	5	10	linear	2	10000	0.001	0.9245192307692307	0.9387820512820513	0.014262820512820573	0.4351851851851852	0.7076388888888889	-0.27245370370370375	0.15123094958968347	0.0492379835873388	0.10023446658851114
50	10	2	50	linear	1	10000	0.001	0.9274038461538462	0.9387820512820513	0.011378205128205088	0.4414351851851852	0.7076388888888889	-0.2662037037037037	0.13716295427901523	0.06096131301289566	0.09906213364595545
50	5	10	10	linear	1	10000	1e-4	0.9431089743589743	0.9387820512820513	-0.0043269230769230616	0.4668981481481482	0.7076388888888889	-0.24074074074074076	0.05451348182883939	0.14302461899179367	0.09876905041031653
100	20	10	10	linear	2	10000	1e-4	0.9392628205128205	0.9387820512820513	-4.8076923076922906e-4	0.46458333333333335	0.7076388888888889	-0.24305555555555558	0.06916764361078546	0.12778429073856976	0.0984759671746776
100	5	5	20	linear	1	10000	1e-4	0.9533653846153847	0.9387820512820513	-0.014583333333333393	0.4775462962962963	0.7076388888888889	-0.23009259259259263	0.016412661195779603	0.17936694021101993	0.09788980070339977
50	5	5	10	linear	1	10000	1e-4	0.923397435897436	0.9387820512820513	0.01538461538461533	0.42916666666666664	0.7076388888888889	-0.2784722222222223	0.1559202813599062	0.03634232121922626	0.09613130128956623
50	5	2	10	linear	2	10000	0.001	0.9293269230769231	0.9387820512820513	0.009455128205128172	0.4449074074074074	0.7076388888888889	-0.2627314814814815	0.12133645955451348	0.07033997655334115	0.09583821805392731
50	20	5	10	linear	1	10000	1e-4	0.9336538461538462	0.9387820512820513	0.00512820512820511	0.4532407407407407	0.7076388888888889	-0.2543981481481482	0.09613130128956623	0.09320046893317702	0.09466588511137163
50	5	10	20	linear	1	10000	0.001	0.921474358974359	0.9387820512820513	0.017307692307692246	0.4081018518518518	0.7076388888888889	-0.2995370370370371	0.16998827667057445	0.017584994138335287	0.09378663540445487
100	5	10	50	linear	1	10000	0.001	0.9568910256410256	0.9387820512820513	-0.018108974358974295	0.4761574074074074	0.7076388888888889	-0.2314814814814815	0.012895662368112544	0.16998827667057445	0.0914419695193435
100	10	10	50	linear	1	10000	0.001	0.9597756410256411	0.9387820512820513	-0.02099358974358978	0.47685185185185186	0.7076388888888889	-0.23078703703703707	0.009378663540445486	0.1735052754982415	0.09144196951934348
100	5	10	20	linear	2	10000	1e-4	0.9424679487179487	0.9387820512820513	-0.003685897435897423	0.46342592592592596	0.7076388888888889	-0.24421296296296297	0.05627198124267292	0.1254396248534584	0.09085580304806565
100	5	5	20	linear	1	10000	0.001	0.938301282051282	0.9387820512820513	4.8076923076922906e-4	0.4590277777777778	0.7076388888888889	-0.24861111111111112	0.07209847596717468	0.10785463071512309	0.08997655334114889
50	20	10	10	linear	2	10000	0.001	0.9336538461538462	0.9387820512820513	0.00512820512820511	0.45046296296296295	0.7076388888888889	-0.257175925925926	0.09613130128956623	0.08206330597889801	0.08909730363423213
100	20	5	20	linear	1	10000	1e-4	0.9653846153846154	0.9387820512820513	-0.02660256410256412	0.4773148148148148	0.7076388888888889	-0.23032407407407413	0.0029308323563892145	0.1746776084407972	0.0888042203985932
100	10	10	20	linear	2	10000	1e-4	0.933173076923077	0.9387820512820513	0.005608974358974228	0.44560185185185186	0.7076388888888889	-0.26203703703703707	0.10082063305978899	0.07268464243845252	0.08675263774912076
100	20	5	10	linear	2	10000	1e-4	0.9314102564102564	0.9387820512820513	0.007371794871794846	0.4423611111111111	0.7076388888888889	-0.26527777777777783	0.11019929660023446	0.06330597889800703	0.08675263774912075
100	20	10	50	linear	2	10000	0.001	0.9246794871794871	0.9387820512820513	0.014102564102564163	0.41203703703703703	0.7076388888888889	-0.2956018518518519	0.15005861664712777	0.023446658851113716	0.08675263774912075
50	10	2	10	linear	1	10000	0.001	0.9504807692307692	0.9387820512820513	-0.011698717948717907	0.46805555555555556	0.7076388888888889	-0.23958333333333337	0.023446658851113716	0.14536928487690504	0.08440797186400938
100	5	5	20	linear	2	10000	0.001	0.9349358974358974	0.9387820512820513	0.0038461538461538325	0.4388888888888889	0.7076388888888889	-0.26875000000000004	0.0914419695193435	0.05744431418522861	0.07444314185228605
100	20	2	50	linear	2	10000	0.001	0.9330128205128205	0.9387820512820513	0.005769230769230749	0.43171296296296297	0.7076388888888889	-0.27592592592592596	0.10433763188745604	0.04044548651817116	0.0723915592028136
100	5	2	20	linear	1	10000	0.001	0.9540064102564103	0.9387820512820513	-0.015224358974359031	0.46458333333333335	0.7076388888888889	-0.24305555555555558	0.015240328253223915	0.12778429073856976	0.07151230949589683
100	5	5	50	linear	1	10000	1e-4	0.9594551282051282	0.9387820512820513	-0.02067307692307696	0.46504629629629635	0.7076388888888889	-0.24259259259259258	0.010550996483001172	0.1324736225087925	0.07151230949589683
100	5	5	10	linear	1	10000	1e-4	0.9286858974358975	0.9387820512820513	0.01009615384615381	0.4060185185185185	0.7076388888888889	-0.3016203703703704	0.1271981242672919	0.01406799531066823	0.07063305978898007
100	20	10	20	linear	1	10000	1e-4	0.9477564102564103	0.9387820512820513	-0.008974358974359053	0.45949074074074076	0.7076388888888889	-0.24814814814814817	0.02813599062133646	0.11019929660023446	0.06916764361078546
100	5	10	10	linear	1	10000	0.001	0.9605769230769231	0.9387820512820513	-0.02179487179487183	0.4625	0.7076388888888889	-0.2451388888888889	0.008206330597889801	0.12250879249706917	0.06535756154747949
100	10	2	10	linear	2	10000	0.001	0.9336538461538462	0.9387820512820513	0.00512820512820511	0.42847222222222225	0.7076388888888889	-0.2791666666666667	0.09613130128956623	0.03399765533411489	0.06506447831184056
100	20	2	10	linear	1	10000	0.001	0.9407051282051282	0.9387820512820513	-0.0019230769230769162	0.44212962962962965	0.7076388888888889	-0.2655092592592593	0.06447831184056271	0.06213364595545135	0.06330597889800703
100	5	2	20	linear	1	10000	1e-4	0.9527243589743589	0.9387820512820513	-0.013942307692307643	0.45787037037037037	0.7076388888888889	-0.24976851851851856	0.018757327080890972	0.10375146541617819	0.061254396248534584
100	20	5	10	linear	1	10000	0.001	0.9365384615384615	0.9387820512820513	0.0022435897435897356	0.42314814814814816	0.7076388888888889	-0.28449074074074077	0.08382180539273154	0.029308323563892145	0.05656506447831185
100	5	10	20	linear	1	10000	0.001	0.9543269230769231	0.9387820512820513	-0.01554487179487185	0.45231481481481484	0.7076388888888889	-0.2553240740740741	0.01406799531066823	0.08968347010550996	0.051875732708089095
100	5	2	10	linear	2	10000	0.001	0.9363782051282051	0.9387820512820513	0.0024038461538461453	0.36203703703703705	0.7076388888888889	-0.3456018518518519	0.08558030480656506	0.007033997655334115	0.04630715123094959
100	10	2	50	linear	1	10000	1e-4	0.944871794871795	0.9387820512820513	-0.006089743589743679	0.43287037037037035	0.7076388888888889	-0.2747685185185186	0.041617819460726846	0.044548651817116064	0.043083235638921455
100	20	10	10	linear	1	10000	0.001	0.9653846153846154	0.9387820512820513	-0.02660256410256412	0.43472222222222223	0.7076388888888889	-0.2729166666666667	0.0029308323563892145	0.04806565064478312	0.025498241500586168
